"product_name","sales_per_quantity","order_date"
"Master Big Foot Doorstop  Beige","5.28","2017-02-09"
"Master Big Foot Doorstop  Beige","5.28","2017-07-08"
"Master Big Foot Doorstop  Beige","5.28","2017-07-31"
"Master Caster Door Stop  Brown","5.08","2017-09-15"
"Master Caster Door Stop  Gray","5.08","2017-09-18"
"Master Caster Door Stop  Gray","5.08","2017-10-02"
"Master Caster Door Stop  Gray","2.032","2017-12-14"
"Master Caster Door Stop  Large Neon Orange","2.912","2017-04-20"
"Master Caster Door Stop  Large Neon Orange","7.28","2017-05-18"
"Master Giant Foot Doorstop  Safety Yellow","7.59","2017-12-15"
"Maxell 4.7GB DVD-R","22.704","2017-04-23"
"Maxell 4.7GB DVD-R","28.380000000000003","2017-07-08"
"Maxell 4.7GB DVD-R","28.38","2017-09-07"
"Maxell 4.7GB DVD-R","22.704","2017-12-25"
"Maxell 4.7GB DVD-R 5/Pack","0.792","2017-08-13"
"Maxell 4.7GB DVD-R 5/Pack","0.99","2017-10-12"
"Maxell 4.7GB DVD-RW 3/Pack","31.95","2017-07-23"
"Maxell 4.7GB DVD+R 5/Pack","0.7919999999999999","2017-04-30"
"Maxell 4.7GB DVD+R 5/Pack","0.9900000000000001","2017-11-20"
"Maxell 74 Minute CDR  10/Pack","7.824","2017-01-15"
"Maxell 74 Minute CDR  10/Pack","9.78","2017-05-01"
"Maxell 74 Minute CDR  10/Pack","9.78","2017-05-22"
"Maxell 74 Minute CDR  10/Pack","9.78","2017-12-18"
"Maxell CD-R Discs","1.97","2017-11-07"
"Maxell Pro 80 Minute CD-R  10/Pack","17.48","2017-05-12"
"Maxell Pro 80 Minute CD-R  10/Pack","17.48","2017-12-09"
"Maxell iVDR EX 500GB Cartridge","275.54","2017-09-02"
"Maxell iVDR EX 500GB Cartridge","275.54","2017-11-09"
"Maxell LTO Ultrium - 800 GB","27.99","2017-03-10"
"Maxell LTO Ultrium - 800 GB","27.99","2017-06-01"
"Maxell LTO Ultrium - 800 GB","22.392","2017-09-05"
"Maxell LTO Ultrium - 800 GB","22.392","2017-11-12"
"Mead 1st Gear 2 Zipper Binder  Asst. Colors","10.376","2017-08-07"
"Mead 1st Gear 2 Zipper Binder  Asst. Colors","3.891","2017-11-03"
"Mead 1st Gear 2 Zipper Binder  Asst. Colors","3.891","2017-11-24"
"Mediabridge Sport Armband iPhone 5s","7.992","2017-04-01"
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc  15/Pack","13.592","2017-06-19"
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc  15/Pack","13.592","2017-11-03"
"Memorex Froggy Flash Drive 8 GB","17.75","2017-03-26"
"Memorex Froggy Flash Drive 8 GB","14.200000000000001","2017-09-08"
"Memorex Froggy Flash Drive 8 GB","14.2","2017-10-21"
"Memorex Froggy Flash Drive 8 GB","14.2","2017-12-10"
"Memorex Froggy Flash Drive 8 GB","17.75","2017-12-21"
"Memorex Micro Travel Drive 16 GB","12.792","2017-06-08"
"Memorex Micro Travel Drive 16 GB","15.99","2017-08-07"
"Memorex Micro Travel Drive 16 GB","12.792","2017-12-03"
"Memorex Micro Travel Drive 32 GB","36.51","2017-02-18"
"Memorex Micro Travel Drive 32 GB","29.208","2017-09-08"
"Memorex Micro Travel Drive 4 GB","10.6","2017-12-25"
"Memorex Micro Travel Drive 8 GB","13","2017-03-24"
"Memorex Micro Travel Drive 8 GB","10.4","2017-11-12"
"Memorex Micro Travel Drive 8 GB","13","2017-12-07"
"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","15.97","2017-03-11"
"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","15.97","2017-11-10"
"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","15.97","2017-11-24"
"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","15.969999999999999","2017-11-27"
"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","9.264","2017-09-10"
"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","9.264","2017-10-16"
"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","9.264","2017-11-23"
"Message Book  Phone  Wirebound Standard Line Memo  2 3/4 X 5","6.55","2017-07-27"
"Message Book  Wirebound  Four 5 1/2 X 4 Forms/Pg.  200 Dupl. Sets/Book","8.224","2017-07-03"
"Metal Folding Chairs  Beige  4/Carton","27.152","2017-10-01"
"Metal Folding Chairs  Beige  4/Carton","33.94","2017-10-30"
"Micro Innovations USB RF Wireless Keyboard with Mouse","25","2017-07-08"
"Micro Innovations Wireless Classic Keyboard with Mouse","29.99","2017-09-15"
"Microsoft Natural Ergonomic Keyboard 4000","29.99","2017-09-19"
"Microsoft Natural Ergonomic Keyboard 4000","29.99","2017-12-16"
"Microsoft Natural Keyboard Elite","47.904","2017-02-21"
"Microsoft Sculpt Comfort Mouse","39.95","2017-01-14"
"Microsoft Sculpt Comfort Mouse","31.96","2017-06-12"
"Microsoft Sculpt Comfort Mouse","31.959999999999997","2017-09-09"
"Microsoft Sculpt Comfort Mouse","39.95","2017-11-03"
"Microsoft Sculpt Comfort Mouse","39.95","2017-12-14"
"Microsoft Wireless Mobile Mouse 4000","31.992","2017-02-20"
"Microsoft Wireless Mobile Mouse 4000","39.99","2017-09-09"
"Microsoft Wireless Mobile Mouse 4000","39.989999999999995","2017-09-23"
"Microsoft Wireless Mobile Mouse 4000","39.989999999999995","2017-12-22"
"Mini 13-1/2 Capacity Data Binder Rack  Pearl","130.87","2017-09-17"
"Mitel 5320 IP Phone VoIP phone","151.192","2017-01-30"
"Mitel MiVoice 5330e IP Phone","219.992","2017-03-16"
"Mitel MiVoice 5330e IP Phone","164.994","2017-10-21"
"Mitel MiVoice 5330e IP Phone","219.992","2017-11-21"
"Mobile Personal File Cube","18.736","2017-01-14"
"Model L Table or Wall-Mount Pencil Sharpener","14.392","2017-09-05"
"Mophie Juice Pack Helium for iPhone","79.99","2017-06-26"
"Mophie Juice Pack Helium for iPhone","63.992","2017-09-19"
"Motorla HX550 Universal Bluetooth Headset","31.64","2017-09-07"
"Motorla HX550 Universal Bluetooth Headset","23.73","2017-10-26"
"Motorla HX550 Universal Bluetooth Headset","39.55","2017-11-24"
"Motorola HK250 Universal Bluetooth Headset","22.990000000000002","2017-05-18"
"Motorola HK250 Universal Bluetooth Headset","22.990000000000002","2017-10-05"
"Motorola HK250 Universal Bluetooth Headset","18.392","2017-10-07"
"Motorola HK250 Universal Bluetooth Headset","18.392","2017-11-21"
"Motorola HK250 Universal Bluetooth Headset","18.392","2017-12-11"
"Motorola L703CM","124.79199999999999","2017-05-20"
"Motorola L703CM","124.792","2017-11-09"
"Motorola L804","36.792","2017-05-04"
"Motorola L804","36.792","2017-07-31"
"Motorola L804","27.594","2017-11-26"
"Motorola Moto X","271.992","2017-11-04"
"Multi-Use Personal File Cart and Caster Set  Three Stacking Bins","34.76","2017-02-02"
"Multi-Use Personal File Cart and Caster Set  Three Stacking Bins","34.76","2017-05-03"
"Multi-Use Personal File Cart and Caster Set  Three Stacking Bins","27.808","2017-10-26"
"Multicolor Computer Printout Paper","104.85000000000001","2017-03-13"
"Multicolor Computer Printout Paper","83.88","2017-12-09"
"Multimedia Mailers","162.93","2017-03-30"
"Neat Ideas Personal Hanging Folder Files  Black","13.43","2017-03-17"
"Neat Ideas Personal Hanging Folder Files  Black","10.744","2017-03-26"
"Neat Ideas Personal Hanging Folder Files  Black","13.43","2017-08-20"
"Neat Ideas Personal Hanging Folder Files  Black","13.43","2017-08-26"
"Neat Ideas Personal Hanging Folder Files  Black","10.744","2017-08-31"
"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","159.99","2017-11-05"
"NETGEAR N750 Dual Band Wi-Fi Gigabit Router","90","2017-04-02"
"netTALK DUO VoIP Telephone Service","41.992","2017-07-03"
"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders","4.57","2017-09-10"
"Newell 307","1.456","2017-12-15"
"Newell 309","11.55","2017-03-25"
"Newell 309","9.24","2017-05-14"
"Newell 309","11.549999999999999","2017-12-02"
"Newell 310","1.76","2017-05-19"
"Newell 310","1.7600000000000002","2017-12-04"
"Newell 310","1.4080000000000001","2017-12-18"
"Newell 311","2.21","2017-01-26"
"Newell 311","2.21","2017-02-13"
"Newell 311","2.21","2017-03-25"
"Newell 311","1.768","2017-09-25"
"Newell 312","4.672","2017-01-27"
"Newell 312","4.672","2017-02-16"
"Newell 312","4.672000000000001","2017-04-25"
"Newell 312","5.84","2017-08-12"
"Newell 314","5.58","2017-05-19"
"Newell 314","4.464","2017-09-18"
"Newell 314","4.464","2017-11-22"
"Newell 314","5.58","2017-12-09"
"Newell 317","2.94","2017-12-21"
"Newell 318","2.78","2017-04-02"
"Newell 318","2.224","2017-04-25"
"Newell 318","2.78","2017-08-14"
"Newell 318","2.78","2017-11-02"
"Newell 319","15.872","2017-01-02"
"Newell 319","15.872","2017-06-11"
"Newell 320","4.28","2017-02-19"
"Newell 320","3.424","2017-10-23"
"Newell 321","2.624","2017-04-11"
"Newell 322","1.4560000000000002","2017-07-29"
"Newell 323","1.68","2017-03-08"
"Newell 323","1.3439999999999999","2017-08-29"
"Newell 324","11.55","2017-09-02"
"Newell 325","3.304","2017-04-16"
"Newell 325","4.13","2017-07-08"
"Newell 325","3.3040000000000003","2017-08-18"
"Newell 325","3.304","2017-12-22"
"Newell 326","1.76","2017-01-20"
"Newell 326","1.76","2017-04-04"
"Newell 327","2.21","2017-12-18"
"Newell 327","2.21","2017-12-21"
"Newell 328","5.84","2017-06-29"
"Newell 328","5.84","2017-11-16"
"Newell 33","5.579999999999999","2017-09-19"
"Newell 33","4.464","2017-10-21"
"Newell 330","4.784000000000001","2017-06-16"
"Newell 330","5.98","2017-09-16"
"Newell 331","3.912","2017-06-15"
"Newell 332","2.94","2017-11-21"
"Newell 333","2.78","2017-05-22"
"Newell 333","2.78","2017-09-05"
"Newell 333","2.78","2017-09-25"
"Newell 334","19.84","2017-09-29"
"Newell 335","2.88","2017-12-18"
"Newell 336","4.28","2017-08-21"
"Newell 336","3.424","2017-11-20"
"Newell 337","2.624","2017-03-10"
"Newell 338","2.94","2017-01-30"
"Newell 339","2.78","2017-01-29"
"Newell 339","2.7800000000000002","2017-11-06"
"Newell 34","19.84","2017-03-02"
"Newell 34","19.84","2017-05-02"
"Newell 34","15.872","2017-12-25"
"Newell 341","3.424","2017-04-28"
"Newell 343","2.94","2017-09-18"
"Newell 343","2.94","2017-10-12"
"Newell 344","2.78","2017-08-28"
"Newell 344","2.78","2017-11-21"
"Newell 344","2.2239999999999998","2017-12-03"
"Newell 345","15.872","2017-03-06"
"Newell 345","19.84","2017-08-13"
"Newell 346","2.8800000000000003","2017-06-04"
"Newell 347","4.279999999999999","2017-01-15"
"Newell 347","3.424","2017-05-12"
"Newell 347","4.28","2017-11-14"
"Newell 347","4.28","2017-11-26"
"Newell 348","2.624","2017-01-22"
"Newell 348","2.624","2017-05-11"
"Newell 349","3.28","2017-07-15"
"Newell 349","3.2800000000000002","2017-11-19"
"Newell 35","2.624","2017-06-20"
"Newell 35","3.28","2017-07-21"
"Newell 35","3.28","2017-09-09"
"Newell 350","3.2800000000000002","2017-05-03"
"Newell 350","3.28","2017-05-22"
"Newell 350","2.624","2017-10-31"
"Newell 351","3.28","2017-02-20"
"Newell 351","3.28","2017-06-10"
"Newell Chalk Holder","4.13","2017-04-27"
"Newell Chalk Holder","3.3040000000000003","2017-09-17"
"Newell Chalk Holder","3.304","2017-11-23"
"Nokia Lumia 521 (T-Mobile)","17.994","2017-03-10"
"Nokia Lumia 521 (T-Mobile)","29.99","2017-03-26"
"Nokia Lumia 925","125.99000000000001","2017-05-19"
"Nokia Lumia 925","100.79199999999999","2017-05-27"
"Nokia Lumia 925","125.99000000000001","2017-11-13"
"Nontoxic Chalk","1.76","2017-07-21"
"Nontoxic Chalk","1.7600000000000002","2017-11-02"
"Nortel Business Series Terminal T7208 Digital phone","111.192","2017-12-09"
"Nortel Meridian M3904 Professional Digital phone","153.99","2017-05-19"
"Nortel Meridian M3904 Professional Digital phone","153.99","2017-07-29"
"Nortel Meridian M3904 Professional Digital phone","123.192","2017-11-05"
"Nortel Meridian M5316 Digital phone","155.37","2017-03-11"
"Nortel Networks T7316 E Nt8 B27","67.99","2017-06-26"
"Nortel Networks T7316 E Nt8 B27","67.99","2017-07-21"
"Nortel Networks T7316 E Nt8 B27","67.99","2017-07-27"
"Nortel Networks T7316 E Nt8 B27","54.391999999999996","2017-08-01"
"Novimex Fabric Task Chair","60.98","2017-07-20"
"Novimex Fabric Task Chair","48.784","2017-09-09"
"Novimex Fabric Task Chair","48.784","2017-10-30"
"Novimex High-Tech Fabric Mesh Task Chair","56.784000000000006","2017-11-20"
"Novimex High-Tech Fabric Mesh Task Chair","56.784","2017-12-08"
"Novimex Swivel Fabric Task Chair","120.784","2017-01-30"
"Novimex Swivel Fabric Task Chair","150.98","2017-05-28"
"Novimex Turbo Task Chair","56.784","2017-03-03"
"Novimex Turbo Task Chair","56.784","2017-12-28"
"Nu-Dell Executive Frame","5.056","2017-06-04"
"Nu-Dell Executive Frame","10.112","2017-07-13"
"Nu-Dell Executive Frame","12.64","2017-12-29"
"Nu-Dell Leatherette Frames","14.340000000000002","2017-10-02"
"Nu-Dell Leatherette Frames","11.472","2017-10-09"
"Nu-Dell Oak Frame","8.544","2017-03-16"
"Office Impressions End Table  20-1/2H x 24W x 20D","212.632","2017-08-27"
"Office Impressions End Table  20-1/2H x 24W x 20D","212.63199999999998","2017-10-23"
"Office Impressions End Table  20-1/2H x 24W x 20D","303.76","2017-12-22"
"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","167.27","2017-04-09"
"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","167.27","2017-11-25"
"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","167.27","2017-12-24"
"Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","126.882","2017-12-18"
"Office Star - Contemporary Task Swivel Chair","77.686","2017-01-01"
"Office Star - Contemporary Task Swivel Chair","88.784","2017-09-11"
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms  Plum","104.784","2017-01-30"
"Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal","130.98","2017-05-14"
"Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal","117.88199999999999","2017-09-14"
"Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal","104.784","2017-09-26"
"Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms","144.784","2017-10-22"
"Office Star - Ergonomically Designed Knee Chair","56.686","2017-09-14"
"Office Star - Ergonomically Designed Knee Chair","72.882","2017-10-08"
"Office Star - Mesh Screen back chair with Vinyl seat","91.686","2017-05-13"
"Office Star - Mesh Screen back chair with Vinyl seat","104.78399999999999","2017-05-19"
"Office Star - Mesh Screen back chair with Vinyl seat","104.784","2017-11-20"
"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","128.784","2017-12-02"
"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","350.98","2017-11-25"
"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","350.98","2017-12-02"
"Office Star - Task Chair with Contemporary Loop Arms","81.882","2017-07-20"
"Office Star Flex Back Scooter Chair with Aluminum Finish Frame","100.89","2017-01-16"
"Office Star Flex Back Scooter Chair with Aluminum Finish Frame","100.89","2017-07-29"
"Office Star Flex Back Scooter Chair with Aluminum Finish Frame","90.801","2017-09-03"
"Office Star Flex Back Scooter Chair with White Frame","77.686","2017-11-02"
"Office Star Flex Back Scooter Chair with White Frame","77.68599999999999","2017-11-19"
"OIC #2 Pencils  Medium Soft","1.88","2017-05-14"
"OIC #2 Pencils  Medium Soft","1.88","2017-06-11"
"OIC #2 Pencils  Medium Soft","1.8800000000000001","2017-09-02"
"OIC Binder Clips","3.58","2017-04-10"
"OIC Binder Clips","3.5799999999999996","2017-11-19"
"OIC Binder Clips  Mini  1/4 Capacity  Black","1.24","2017-07-14"
"OIC Bulk Pack Metal Binder Clips","2.792","2017-08-31"
"OIC Bulk Pack Metal Binder Clips","3.49","2017-12-28"
"OIC Colored Binder Clips  Assorted Sizes","3.5799999999999996","2017-09-16"
"OIC Colored Binder Clips  Assorted Sizes","3.5799999999999996","2017-10-12"
"OIC Stacking Trays","2.6719999999999997","2017-11-23"
"OIC Stacking Trays","2.6719999999999997","2017-12-19"
"OIC Thumb-Tacks","0.912","2017-05-23"
"Okidata B400 Printer","343.2","2017-05-20"
"Okidata C610n Printer","324.5","2017-12-04"
"Ooma Telo VoIP Home Phone System","100.792","2017-09-02"
"OSullivan 2-Door Barrister Bookcase in Odessa Pine","180.98","2017-05-19"
"OSullivan 2-Shelf Heavy-Duty Bookcases","38.864","2017-06-15"
"OSullivan 2-Shelf Heavy-Duty Bookcases","48.580000000000005","2017-08-06"
"OSullivan 2-Shelf Heavy-Duty Bookcases","14.574","2017-12-19"
"OSullivan 3-Shelf Heavy-Duty Bookcases","58.13999999999999","2017-06-11"
"OSullivan 3-Shelf Heavy-Duty Bookcases","29.069999999999997","2017-07-07"
"OSullivan 3-Shelf Heavy-Duty Bookcases","49.419000000000004","2017-12-09"
"OSullivan 4-Shelf Bookcase in Odessa Pine","96.784","2017-04-23"
"OSullivan 4-Shelf Bookcase in Odessa Pine","36.294","2017-09-19"
"OSullivan 4-Shelf Bookcase in Odessa Pine","120.98","2017-09-22"
"OSullivan 4-Shelf Bookcase in Odessa Pine","36.294000000000004","2017-10-02"
"OSullivan 4-Shelf Bookcase in Odessa Pine","102.833","2017-12-08"
"OSullivan Cherrywood Estates Traditional Bookcase","84.98","2017-01-21"
"OSullivan Elevations Bookcase  Cherry Finish","91.686","2017-08-03"
"OSullivan Elevations Bookcase  Cherry Finish","104.78399999999999","2017-10-09"
"OSullivan Elevations Bookcase  Cherry Finish","111.333","2017-10-27"
"OSullivan Living Dimensions 2-Shelf Bookcases","102.833","2017-04-16"
"OSullivan Living Dimensions 2-Shelf Bookcases","102.833","2017-06-10"
"OSullivan Manor Hill 2-Door Library in Brianna Oak","153.833","2017-10-07"
"OSullivan Manor Hill 2-Door Library in Brianna Oak","144.784","2017-11-25"
"OSullivan Plantations 2-Door Library in Landvery Oak","136.66639999999998","2017-06-29"
"OSullivan Plantations 2-Door Library in Landvery Oak","160.784","2017-11-24"
"OtterBox Commuter Series Case - iPhone 5 & 5s","17.592","2017-03-13"
"OtterBox Commuter Series Case - iPhone 5 & 5s","17.592","2017-11-11"
"OtterBox Commuter Series Case - iPhone 5 & 5s","75.594","2017-12-02"
"OtterBox Commuter Series Case - Samsung Galaxy S4","19.992","2017-09-23"
"OtterBox Defender Series Case - iPhone 5c","22.188","2017-03-16"
"OtterBox Defender Series Case - Samsung Galaxy S4","23.992","2017-06-12"
"OtterBox Defender Series Case - Samsung Galaxy S4","23.992","2017-06-13"
"OtterBox Defender Series Case - Samsung Galaxy S4","23.992","2017-08-17"
"OtterBox Defender Series Case - Samsung Galaxy S4","23.992","2017-09-11"
"OtterBox Defender Series Case - Samsung Galaxy S4","23.992","2017-11-30"
"Padded Folding Chairs  Black  4/Carton","64.784","2017-08-21"
"Padded Folding Chairs  Black  4/Carton","56.686","2017-12-28"
"Panasonic Business Telephones KX-T7736","182.01999999999998","2017-11-30"
"Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener","21.98","2017-10-15"
"Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener","21.98","2017-11-08"
"Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","34.58","2017-12-29"
"Panasonic KP-380BK Classic Electric Pencil Sharpener","28.784000000000002","2017-11-16"
"Panasonic KP-380BK Classic Electric Pencil Sharpener","35.980000000000004","2017-12-02"
"Panasonic KP-4ABK Battery-Operated Pencil Sharpener","14.64","2017-05-11"
"Panasonic KX-TG6844B Expandable Digital Cordless Telephone","39.594","2017-06-01"
